step,time_s,inventory_mol,input_mol,residual_mol,inventory_rate_mol_s,input_rate_mol_s,balance_rate_mol_s,predicted_rate_mol_s,predicted_integral_mol,loop_inventory_mol,supplied_inventory,current_A,capacity_Ah
0.000000000000000000e+00,1.300000000000000000e+02,9.754383257217097978e-05,0.000000000000000000e+00,-1.614759216096717243e-14,-1.283578626670265248e-16,0.000000000000000000e+00,-1.283578626670265248e-16,-1.283574581236049422e-16,-1.522006575993492647e-14,9.754383257217096623e-05,1.355988418026516317e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.350000000000000000e+02,9.754383257149877443e-05,0.000000000000000000e+00,-1.681979750790818517e-14,-1.296477289243142108e-16,0.000000000000000000e+00,-1.296477289243142108e-16,-1.296473199434180008e-16,-1.586507770510248393e-14,9.754383257149874733e-05,1.355988418134384675e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+02,9.754383257082652843e-05,0.000000000000000000e+00,-1.749204351243066613e-14,-1.309377049186525478e-16,0.000000000000000000e+00,-1.309377049186525478e-16,-1.309371817632480199e-16,-1.651653895936914809e-14,9.754383257082650132e-05,1.355988418242251949e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.450000000000000000e+02,9.754383257015425532e-05,0.000000000000000000e+00,-1.816431662200745922e-14,-1.322272883583849683e-16,0.000000000000000000e+00,-1.322272883583849683e-16,-1.322270435830946790e-16,-1.717444952273500416e-14,9.754383257015424176e-05,1.355988418350120308e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+02,9.754383256948213129e-05,0.000000000000000000e+00,-1.883644065378553556e-14,-1.335173392279987621e-16,0.000000000000000000e+00,-1.335173392279987621e-16,-1.335169054029582494e-16,-1.783880939520013733e-14,9.754383256948213129e-05,1.355988418457988937e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.550000000000000000e+02,9.754383256882728673e-05,0.000000000000000000e+00,-1.949128521343962417e-14,-1.343326789335523936e-16,0.000000000000000000e+00,-1.343326789335523936e-16,-1.343321228875096951e-16,-1.850843196592630781e-14,9.754383256882725962e-05,1.355988418563059783e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+02,9.754383256821727393e-05,0.000000000000000000e+00,-2.010129801326143717e-14,-1.339272408659196911e-16,0.000000000000000000e+00,-1.339272408659196911e-16,-1.339268235909455196e-16,-1.917907933212244620e-14,9.754383256821726037e-05,1.355988418660938031e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.650000000000000000e+02,9.754383256760727468e-05,0.000000000000000000e+00,-2.071129726055609410e-14,-1.335219543770833732e-16,0.000000000000000000e+00,-1.335219543770833732e-16,-1.335215242943764876e-16,-1.984770020183575132e-14,9.754383256760738310e-05,1.355988418758817093e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.700000000000000000e+02,9.754383256699726188e-05,0.000000000000000000e+00,-2.132131006037790710e-14,-1.331165873661704423e-16,0.000000000000000000e+00,-1.331165873661704423e-16,-1.331162249978025993e-16,-2.051429457506619792e-14,9.754383256699750582e-05,1.355988418856696697e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.750000000000000000e+02,9.754383256638741171e-05,0.000000000000000000e+00,-2.193116022987384728e-14,-1.327111963395636409e-16,0.000000000000000000e+00,-1.327111963395636409e-16,-1.327109257012238298e-16,-2.117886245181376390e-14,9.754383256638739816e-05,1.355988418954573319e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.800000000000000000e+02,9.754383256577739891e-05,0.000000000000000000e+00,-2.254117302969566028e-14,-1.323059784506422832e-16,0.000000000000000000e+00,-1.323059784506422832e-16,-1.323056264046404012e-16,-2.184140383207842404e-14,9.754383256577731759e-05,1.355988419052451567e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.850000000000000000e+02,9.754383256516741321e-05,0.000000000000000000e+00,-2.315115872446316114e-14,-1.319006146487896303e-16,0.000000000000000000e+00,-1.319006146487896303e-16,-1.319003271080519189e-16,-2.250191871586015623e-14,9.754383256516738611e-05,1.355988419150330900e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.900000000000000000e+02,9.754383256455738686e-05,0.000000000000000000e+00,-2.376118507681213021e-14,-1.314955819053933549e-16,0.000000000000000000e+00,-1.314955819053933549e-16,-1.314950278114588760e-16,-2.316040710315893208e-14,9.754383256455741397e-05,1.355988419248208877e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.950000000000000000e+02,9.754383256394746893e-05,0.000000000000000000e+00,-2.437110300894385073e-14,-1.310900608683786912e-16,0.000000000000000000e+00,-1.310900608683786912e-16,-1.310897285148608041e-16,-2.381686899397473266e-14,9.754383256394750959e-05,1.355988419346087939e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+02,9.754383256333748324e-05,0.000000000000000000e+00,-2.498108870371135160e-14,-1.306849529640560371e-16,0.000000000000000000e+00,-1.306849529640560371e-16,-1.306844292182579990e-16,-2.447130438830752957e-14,9.754383256333742903e-05,1.355988419443965916e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.050000000000000000e+02,9.754383256272748399e-05,0.000000000000000000e+00,-2.559108795100600853e-14,-1.302794580567107942e-16,0.000000000000000000e+00,-1.302794580567107942e-16,-1.302791299216503376e-16,-2.512371328615730072e-14,9.754383256272751109e-05,1.355988419541845249e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.100000000000000000e+02,9.754383256211752540e-05,0.000000000000000000e+00,-2.620104654071919725e-14,-1.298742331211269939e-16,0.000000000000000000e+00,-1.298742331211269939e-16,-1.298738306250379429e-16,-2.577409568752402087e-14,9.754383256211749829e-05,1.355988419639722956e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.150000000000000000e+02,9.754383256150752615e-05,0.000000000000000000e+00,-2.681104578801385419e-14,-1.294691779141814951e-16,0.000000000000000000e+00,-1.294691779141814951e-16,-1.294685313284205686e-16,-2.642245159240766792e-14,9.754383256150755326e-05,1.355988419737601746e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+02,9.754383256089755401e-05,0.000000000000000000e+00,-2.742101793025419898e-14,-1.290636536109332430e-16,0.000000000000000000e+00,-1.290636536109332430e-16,-1.290632320317985844e-16,-2.706878100080821664e-14,9.754383256089768953e-05,1.355988419835481079e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.250000000000000000e+02,9.754383256028764963e-05,0.000000000000000000e+00,-2.803092230985876343e-14,-1.286581409441472808e-16,0.000000000000000000e+00,-1.286581409441472808e-16,-1.286579327351716204e-16,-2.771308391272564179e-14,9.754383256028755476e-05,1.355988419933359056e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+02,9.754383255967755551e-05,0.000000000000000000e+00,-2.864101642484351284e-14,-1.282532218895739835e-16,0.000000000000000000e+00,-1.282532218895739835e-16,-1.282526334385398001e-16,-2.835536032815992126e-14,9.754383255967762328e-05,1.355988420031237034e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.350000000000000000e+02,9.754383255906767824e-05,0.000000000000000000e+00,-2.925089369939376516e-14,-1.278476591440683401e-16,0.000000000000000000e+00,-1.278476591440683401e-16,-1.278473341419032219e-16,-2.899561024711102983e-14,9.754383255906766469e-05,1.355988420129116095e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.400000000000000000e+02,9.754383255845766544e-05,0.000000000000000000e+00,-2.986090649921557816e-14,-1.274424353797203774e-16,0.000000000000000000e+00,-1.274424353797203774e-16,-1.274420348452618613e-16,-2.963383366957894540e-14,9.754383255845771965e-05,1.355988420226995428e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.450000000000000000e+02,9.754383255784770685e-05,0.000000000000000000e+00,-3.047086508892876688e-14,-1.270370833571151447e-16,0.000000000000000000e+00,-1.270370833571151447e-16,-1.270367355486156443e-16,-3.027003059556363641e-14,9.754383255784776106e-05,1.355988420324873676e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+02,9.754383255723769405e-05,0.000000000000000000e+00,-3.108087788875057988e-14,-1.266317585497460594e-16,0.000000000000000000e+00,-1.266317585497460594e-16,-1.266314362519646447e-16,-3.090420102506509025e-14,9.754383255723777537e-05,1.355988420422751654e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.550000000000000000e+02,9.754383255662774901e-05,0.000000000000000000e+00,-3.169082292593661254e-14,-1.262266334668203790e-16,0.000000000000000000e+00,-1.262266334668203790e-16,-1.262261369553087641e-16,-3.153634495808327536e-14,9.754383255662773546e-05,1.355988420520630173e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.600000000000000000e+02,9.754383255601773621e-05,0.000000000000000000e+00,-3.230083572575842554e-14,-1.258213063359574425e-16,0.000000000000000000e+00,-1.258213063359574425e-16,-1.258208376586480025e-16,-3.216646239461816650e-14,9.754383255601773621e-05,1.355988420618507880e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.650000000000000000e+02,9.754383255540779118e-05,0.000000000000000000e+00,-3.291078076294445820e-14,-1.254159828712434476e-16,0.000000000000000000e+00,-1.254159828712434476e-16,-1.254155383619825323e-16,-3.279455333466974474e-14,9.754383255540770986e-05,1.355988420716386670e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.700000000000000000e+02,9.754383255479779193e-05,0.000000000000000000e+00,-3.352078001023911513e-14,-1.250106459512633214e-16,0.000000000000000000e+00,-1.250106459512633214e-16,-1.250102390653122303e-16,-3.342061777823798483e-14,9.754383255479787324e-05,1.355988420814266816e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.750000000000000000e+02,9.754383255418777913e-05,0.000000000000000000e+00,-3.413079281006092813e-14,-1.246052453544701469e-16,0.000000000000000000e+00,-1.246052453544701469e-16,-1.246049397686370966e-16,-3.404465572532285521e-14,9.754383255418787400e-05,1.355988420912144251e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.800000000000000000e+02,9.754383255357790185e-05,0.000000000000000000e+00,-3.474067008461118045e-14,-1.241999471338301060e-16,0.000000000000000000e+00,-1.241999471338301060e-16,-1.241996404719570325e-16,-3.466666717592434327e-14,9.754383255357788830e-05,1.355988421010023042e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.850000000000000000e+02,9.754383255296794326e-05,0.000000000000000000e+00,-3.535062867432436917e-14,-1.237946249641537083e-16,0.000000000000000000e+00,-1.237946249641537083e-16,-1.237943411752722845e-16,-3.528665213004241745e-14,9.754383255296783484e-05,1.355988421107900748e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.900000000000000000e+02,9.754383255235784915e-05,0.000000000000000000e+00,-3.596072278930911859e-14,-1.233894403085736140e-16,0.000000000000000000e+00,-1.233894403085736140e-16,-1.233890418785826308e-16,-3.590461058767705251e-14,9.754383255235790336e-05,1.355988421205779810e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.950000000000000000e+02,9.754383255174789056e-05,0.000000000000000000e+00,-3.657068137902230731e-14,-1.229841208147039651e-16,0.000000000000000000e+00,-1.229841208147039651e-16,-1.229837425818881946e-16,-3.652054254882822951e-14,9.754383255174784990e-05,1.355988421303657516e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+02,9.754383255113795908e-05,0.000000000000000000e+00,-3.718061286368118390e-14,-1.225790884901906117e-16,0.000000000000000000e+00,-1.225790884901906117e-16,-1.225784432851889267e-16,-3.713444801349592321e-14,9.754383255113802684e-05,1.355988421401537933e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.050000000000000000e+02,9.754383255052795983e-05,0.000000000000000000e+00,-3.779061211097584083e-14,-1.221734505551331447e-16,0.000000000000000000e+00,-1.221734505551331447e-16,-1.221731439884847530e-16,-3.774632698168010837e-14,9.754383255052793272e-05,1.355988421499415640e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.100000000000000000e+02,9.754383254989382353e-05,0.000000000000000000e+00,-3.842474840913545631e-14,-1.223254333244492968e-16,0.000000000000000000e+00,-1.223254333244492968e-16,-1.223250377416791631e-16,-3.835757243600551934e-14,9.754383254989386419e-05,1.355988421601173706e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.150000000000000000e+02,9.754383254924071369e-05,0.000000000000000000e+00,-3.907785824531356811e-14,-1.229150137567986439e-16,0.000000000000000000e+00,-1.229150137567986439e-16,-1.229147276634774413e-16,-3.897067184951841058e-14,9.754383254924063238e-05,1.355988421705977838e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.200000000000000000e+02,9.754383254858759031e-05,0.000000000000000000e+00,-3.973098163401883598e-14,-1.235047030691658317e-16,0.000000000000000000e+00,-1.235047030691658317e-16,-1.235044175852833369e-16,-3.958671971264031481e-14,9.754383254858745478e-05,1.355988421810782241e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.250000000000000000e+02,9.754383254793442626e-05,0.000000000000000000e+00,-4.038414568030557206e-14,-1.240946268249427485e-16,0.000000000000000000e+00,-1.240946268249427485e-16,-1.240941075070966281e-16,-4.020571602537126358e-14,9.754383254793430429e-05,1.355988421915586915e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.300000000000000000e+02,9.754383254728126221e-05,0.000000000000000000e+00,-4.103730972659230813e-14,-1.246841466276984461e-16,0.000000000000000000e+00,-1.246841466276984461e-16,-1.246837974289173888e-16,-4.082766078771130106e-14,9.754383254728123511e-05,1.355988422020392402e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.350000000000000000e+02,9.754383254662809817e-05,0.000000000000000000e+00,-4.169047377287904421e-14,-1.252739251942723518e-16,0.000000000000000000e+00,-1.252739251942723518e-16,-1.252734873507457670e-16,-4.145255399966045881e-14,9.754383254662820659e-05,1.355988422125198702e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000000e+02,9.754383254597497478e-05,0.000000000000000000e+00,-4.234359716158431208e-14,-1.258636899723053510e-16,0.000000000000000000e+00,-1.258636899723053510e-16,-1.258631772725814668e-16,-4.208039566121877470e-14,9.754383254597492057e-05,1.355988422230001750e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.450000000000000000e+02,9.754383254532179718e-05,0.000000000000000000e+00,-4.299677476039820423e-14,-1.264531354235777205e-16,0.000000000000000000e+00,-1.264531354235777205e-16,-1.264528671944247347e-16,-4.271118577238629291e-14,9.754383254532190560e-05,1.355988422334808863e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.500000000000000000e+02,9.754383254466868734e-05,0.000000000000000000e+00,-4.364988459657631603e-14,-1.270429831709744140e-16,0.000000000000000000e+00,-1.270429831709744140e-16,-1.270425571162755461e-16,-4.334492433316304498e-14,9.754383254466876866e-05,1.355988422439613538e-04,0.000000000000000000e+00,0.000000000000000000e+00
