step,time_s,inventory_mol,input_mol,residual_mol,inventory_rate_mol_s,input_rate_mol_s,balance_rate_mol_s,predicted_rate_mol_s,predicted_integral_mol,loop_inventory_mol,supplied_inventory,current_A,capacity_Ah
0.000000000000000000e+00,2.500000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,3.330669073875469621e-16,2.259292075924736770e-18,0.000000000000000000e+00,2.259292075924736770e-18,7.636762688512885548e-19,8.488720400146634490e-17,2.669565878850005403e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.550000000000000000e+02,2.669565878850002072e-01,0.000000000000000000e+00,1.110223024625156540e-16,2.031395403281472705e-18,0.000000000000000000e+00,2.031395403281472705e-18,9.516035405731973530e-19,8.917540352502755966e-17,2.669565878850003182e-01,2.766810063355795873e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.600000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,3.330669073875469621e-16,1.624882304365476642e-18,0.000000000000000000e+00,1.624882304365476642e-18,5.511336352511558392e-19,9.293224646458843648e-17,2.669565878850002627e-01,2.766810063355796720e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.650000000000000000e+02,2.669565878850004848e-01,0.000000000000000000e+00,3.885780586188047891e-16,1.700943306674603181e-18,0.000000000000000000e+00,1.700943306674603181e-18,6.040290621182176963e-19,9.582015320801187648e-17,2.669565878850004292e-01,2.766810063355796297e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.700000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,3.330669073875469621e-16,1.863473493417528111e-18,0.000000000000000000e+00,1.863473493417528111e-18,4.730913229329480856e-19,9.851295417063979710e-17,2.669565878850001517e-01,2.766810063355794179e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.750000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,3.330669073875469621e-16,1.172766673583075781e-18,0.000000000000000000e+00,1.172766673583075781e-18,-1.110016247391117991e-19,9.941817841612438782e-17,2.669565878850000962e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.800000000000000000e+02,2.669565878850004848e-01,0.000000000000000000e+00,3.885780586188047891e-16,2.367552930845774704e-18,0.000000000000000000e+00,2.367552930845774704e-18,5.249757434414479828e-19,1.004531137128802283e-16,2.669565878849999851e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.850000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,1.842119241790047848e-18,0.000000000000000000e+00,1.842119241790047848e-18,3.977586692691836985e-19,1.027599497446568075e-16,2.669565878850003737e-01,2.766810063355797144e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.900000000000000000e+02,2.669565878850005403e-01,0.000000000000000000e+00,4.440892098500626162e-16,1.457255317094404003e-18,0.000000000000000000e+00,1.457255317094404003e-18,2.313076982164062262e-19,1.043326156633707823e-16,2.669565878850001517e-01,2.766810063355797567e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.950000000000000000e+02,2.669565878850003737e-01,0.000000000000000000e+00,2.775557561562891351e-16,1.605199342024053248e-18,0.000000000000000000e+00,1.605199342024053248e-18,1.046221476175816111e-19,1.051724402779557519e-16,2.669565878850003737e-01,2.766810063355797144e-06,0.000000000000000000e+00,0.000000000000000000e+00
