step,time_s,inventory_mol,input_mol,residual_mol,inventory_rate_mol_s,input_rate_mol_s,balance_rate_mol_s,predicted_rate_mol_s,predicted_integral_mol,loop_inventory_mol,supplied_inventory,current_A,capacity_Ah
0.000000000000000000e+00,2.950000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.300316057316270465e-18,0.000000000000000000e+00,1.300316057316270465e-18,2.630503717482112795e-19,1.294886235004749003e-16,2.669565878850005403e-01,2.766810063355795026e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+02,2.669565878850004848e-01,0.000000000000000000e+00,6.661338147750939243e-16,2.181402009445403311e-18,0.000000000000000000e+00,2.181402009445403311e-18,6.062174867239260878e-19,1.316617931466552438e-16,2.669565878850005403e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.050000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.661964974451287664e-18,0.000000000000000000e+00,1.661964974451287664e-18,3.380206298315559885e-19,1.340223884380439397e-16,2.669565878850004848e-01,2.766810063355793332e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.100000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.646226155764094944e-18,0.000000000000000000e+00,1.646226155764094944e-18,3.667104751561986108e-19,1.357842162005133154e-16,2.669565878850003737e-01,2.766810063355793755e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.150000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.757584473819280859e-18,0.000000000000000000e+00,1.757584473819280859e-18,4.281937942325681504e-19,1.377714768739852277e-16,2.669565878850005403e-01,2.766810063355794179e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.200000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.972893482992617071e-18,0.000000000000000000e+00,1.972893482992617071e-18,4.189720488409690563e-19,1.398893914816690738e-16,2.669565878850006513e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.250000000000000000e+02,2.669565878850005403e-01,0.000000000000000000e+00,7.216449660063517513e-16,1.634845001436630826e-18,0.000000000000000000e+00,1.634845001436630826e-18,5.196892651074365484e-19,1.422360447665400832e-16,2.669565878850006513e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.300000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.560784424353567915e-18,0.000000000000000000e+00,1.560784424353567915e-18,4.005285580577523792e-19,1.445365893244530478e-16,2.669565878850007623e-01,2.766810063355796297e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.350000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.570697960597915285e-18,0.000000000000000000e+00,1.570697960597915285e-18,1.783386959131148233e-19,1.459837574593802174e-16,2.669565878850007068e-01,2.766810063355796720e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.513964257810780604e-18,0.000000000000000000e+00,1.513964257810780604e-18,1.397718775707515871e-19,1.467790338930898942e-16,2.669565878850007623e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.450000000000000000e+02,2.669565878850004848e-01,0.000000000000000000e+00,6.661338147750939243e-16,1.673853857964730550e-18,0.000000000000000000e+00,1.673853857964730550e-18,2.829121325179922475e-19,1.478357439183117615e-16,2.669565878850007623e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.500000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.194487401041411553e-18,0.000000000000000000e+00,1.194487401041411553e-18,-1.157736483997620180e-20,1.485140808375068031e-16,2.669565878850007623e-01,2.766810063355796297e-06,0.000000000000000000e+00,0.000000000000000000e+00
